Stimulus_Number,file,ActorID,Age,Sex,Race,Ethnicity,audio_path,clean_path,emotion,demo,feature_exists,split
3921,1049_IEO_HAP_HI,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_HAP_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_HAP_HI.wav,HAP,Female__Caucasian,True,train
3922,1049_IEO_SAD_LO,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_SAD_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_SAD_LO.wav,SAD,Female__Caucasian,True,train
3923,1049_IEO_SAD_MD,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_SAD_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_SAD_MD.wav,SAD,Female__Caucasian,True,train
3924,1049_IEO_SAD_HI,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_SAD_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_SAD_HI.wav,SAD,Female__Caucasian,True,train
3925,1049_IEO_ANG_LO,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_ANG_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_ANG_LO.wav,ANG,Female__Caucasian,True,train
3926,1049_IEO_ANG_MD,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_ANG_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_ANG_MD.wav,ANG,Female__Caucasian,True,train
3927,1049_IEO_ANG_HI,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_ANG_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_ANG_HI.wav,ANG,Female__Caucasian,True,train
3928,1049_IEO_FEA_LO,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_FEA_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_FEA_LO.wav,FEA,Female__Caucasian,True,train
3929,1049_IEO_FEA_MD,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_FEA_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_FEA_MD.wav,FEA,Female__Caucasian,True,train
3930,1049_IEO_FEA_HI,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_FEA_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_FEA_HI.wav,FEA,Female__Caucasian,True,train
3931,1049_IEO_DIS_LO,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_DIS_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_DIS_LO.wav,DIS,Female__Caucasian,True,train
3932,1049_IEO_DIS_MD,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_DIS_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_DIS_MD.wav,DIS,Female__Caucasian,True,train
3933,1049_IEO_DIS_HI,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IEO_DIS_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IEO_DIS_HI.wav,DIS,Female__Caucasian,True,train
3934,1049_TIE_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TIE_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TIE_NEU_XX.wav,NEU,Female__Caucasian,True,train
3935,1049_TIE_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TIE_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TIE_HAP_XX.wav,HAP,Female__Caucasian,True,train
3936,1049_TIE_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TIE_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TIE_SAD_XX.wav,SAD,Female__Caucasian,True,train
3937,1049_TIE_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TIE_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TIE_ANG_XX.wav,ANG,Female__Caucasian,True,train
3938,1049_TIE_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TIE_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TIE_FEA_XX.wav,FEA,Female__Caucasian,True,train
3939,1049_TIE_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TIE_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TIE_DIS_XX.wav,DIS,Female__Caucasian,True,train
3940,1049_IOM_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IOM_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IOM_NEU_XX.wav,NEU,Female__Caucasian,True,train
3941,1049_IOM_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IOM_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IOM_HAP_XX.wav,HAP,Female__Caucasian,True,train
3942,1049_IOM_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IOM_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IOM_SAD_XX.wav,SAD,Female__Caucasian,True,train
3943,1049_IOM_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IOM_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IOM_ANG_XX.wav,ANG,Female__Caucasian,True,train
3944,1049_IOM_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IOM_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IOM_FEA_XX.wav,FEA,Female__Caucasian,True,train
3945,1049_IOM_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IOM_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IOM_DIS_XX.wav,DIS,Female__Caucasian,True,train
3946,1049_IWW_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWW_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWW_NEU_XX.wav,NEU,Female__Caucasian,True,train
3947,1049_IWW_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWW_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWW_HAP_XX.wav,HAP,Female__Caucasian,True,train
3948,1049_IWW_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWW_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWW_SAD_XX.wav,SAD,Female__Caucasian,True,train
3949,1049_IWW_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWW_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWW_ANG_XX.wav,ANG,Female__Caucasian,True,train
3950,1049_IWW_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWW_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWW_FEA_XX.wav,FEA,Female__Caucasian,True,train
3951,1049_IWW_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWW_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWW_DIS_XX.wav,DIS,Female__Caucasian,True,train
3952,1049_TAI_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TAI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TAI_NEU_XX.wav,NEU,Female__Caucasian,True,train
3953,1049_TAI_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TAI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TAI_HAP_XX.wav,HAP,Female__Caucasian,True,train
3954,1049_TAI_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TAI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TAI_SAD_XX.wav,SAD,Female__Caucasian,True,train
3955,1049_TAI_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TAI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TAI_ANG_XX.wav,ANG,Female__Caucasian,True,train
3956,1049_TAI_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TAI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TAI_FEA_XX.wav,FEA,Female__Caucasian,True,train
3957,1049_TAI_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TAI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TAI_DIS_XX.wav,DIS,Female__Caucasian,True,train
3958,1049_MTI_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_MTI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_MTI_NEU_XX.wav,NEU,Female__Caucasian,True,train
3959,1049_MTI_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_MTI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_MTI_HAP_XX.wav,HAP,Female__Caucasian,True,train
3960,1049_MTI_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_MTI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_MTI_SAD_XX.wav,SAD,Female__Caucasian,True,train
3961,1049_MTI_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_MTI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_MTI_ANG_XX.wav,ANG,Female__Caucasian,True,train
3962,1049_MTI_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_MTI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_MTI_FEA_XX.wav,FEA,Female__Caucasian,True,train
3963,1049_MTI_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_MTI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_MTI_DIS_XX.wav,DIS,Female__Caucasian,True,train
3964,1049_IWL_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWL_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWL_NEU_XX.wav,NEU,Female__Caucasian,True,train
3965,1049_IWL_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWL_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWL_HAP_XX.wav,HAP,Female__Caucasian,True,train
3966,1049_IWL_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWL_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWL_SAD_XX.wav,SAD,Female__Caucasian,True,train
3967,1049_IWL_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWL_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWL_ANG_XX.wav,ANG,Female__Caucasian,True,train
3968,1049_IWL_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWL_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWL_FEA_XX.wav,FEA,Female__Caucasian,True,train
3969,1049_IWL_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_IWL_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_IWL_DIS_XX.wav,DIS,Female__Caucasian,True,train
3970,1049_ITH_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITH_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITH_NEU_XX.wav,NEU,Female__Caucasian,True,train
3971,1049_ITH_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITH_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITH_HAP_XX.wav,HAP,Female__Caucasian,True,train
3972,1049_ITH_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITH_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITH_SAD_XX.wav,SAD,Female__Caucasian,True,train
3973,1049_ITH_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITH_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITH_ANG_XX.wav,ANG,Female__Caucasian,True,train
3974,1049_ITH_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITH_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITH_FEA_XX.wav,FEA,Female__Caucasian,True,train
3975,1049_ITH_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITH_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITH_DIS_XX.wav,DIS,Female__Caucasian,True,train
3976,1049_DFA_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_DFA_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_DFA_NEU_XX.wav,NEU,Female__Caucasian,True,train
3977,1049_DFA_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_DFA_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_DFA_HAP_XX.wav,HAP,Female__Caucasian,True,train
3978,1049_DFA_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_DFA_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_DFA_SAD_XX.wav,SAD,Female__Caucasian,True,train
3979,1049_DFA_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_DFA_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_DFA_ANG_XX.wav,ANG,Female__Caucasian,True,train
3980,1049_DFA_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_DFA_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_DFA_FEA_XX.wav,FEA,Female__Caucasian,True,train
3981,1049_DFA_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_DFA_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_DFA_DIS_XX.wav,DIS,Female__Caucasian,True,train
3982,1049_ITS_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITS_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITS_NEU_XX.wav,NEU,Female__Caucasian,True,train
3983,1049_ITS_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITS_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITS_HAP_XX.wav,HAP,Female__Caucasian,True,train
3984,1049_ITS_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITS_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITS_SAD_XX.wav,SAD,Female__Caucasian,True,train
3985,1049_ITS_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITS_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITS_ANG_XX.wav,ANG,Female__Caucasian,True,train
3986,1049_ITS_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITS_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITS_FEA_XX.wav,FEA,Female__Caucasian,True,train
3987,1049_ITS_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_ITS_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_ITS_DIS_XX.wav,DIS,Female__Caucasian,True,train
3988,1049_TSI_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TSI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TSI_NEU_XX.wav,NEU,Female__Caucasian,True,train
3989,1049_TSI_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TSI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TSI_HAP_XX.wav,HAP,Female__Caucasian,True,train
3990,1049_TSI_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TSI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TSI_SAD_XX.wav,SAD,Female__Caucasian,True,train
3991,1049_TSI_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TSI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TSI_ANG_XX.wav,ANG,Female__Caucasian,True,train
3992,1049_TSI_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TSI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TSI_FEA_XX.wav,FEA,Female__Caucasian,True,train
3993,1049_TSI_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_TSI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_TSI_DIS_XX.wav,DIS,Female__Caucasian,True,train
3994,1049_WSI_NEU_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_WSI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_WSI_NEU_XX.wav,NEU,Female__Caucasian,True,train
3995,1049_WSI_HAP_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_WSI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_WSI_HAP_XX.wav,HAP,Female__Caucasian,True,train
3996,1049_WSI_SAD_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_WSI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_WSI_SAD_XX.wav,SAD,Female__Caucasian,True,train
3997,1049_WSI_ANG_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_WSI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_WSI_ANG_XX.wav,ANG,Female__Caucasian,True,train
3998,1049_WSI_FEA_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_WSI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_WSI_FEA_XX.wav,FEA,Female__Caucasian,True,train
3999,1049_WSI_DIS_XX,1049,25,Female,Caucasian,Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1049_WSI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1049_WSI_DIS_XX.wav,DIS,Female__Caucasian,True,train
4000,1050_IEO_NEU_XX,1050,62,Male,African American,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1050_IEO_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1050_IEO_NEU_XX.wav,NEU,Male__African American,True,train
4001,1050_IEO_HAP_LO,1050,62,Male,African American,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1050_IEO_HAP_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1050_IEO_HAP_LO.wav,HAP,Male__African American,True,train
4002,1050_IEO_HAP_MD,1050,62,Male,African American,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1050_IEO_HAP_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1050_IEO_HAP_MD.wav,HAP,Male__African American,True,train
4003,1050_IEO_HAP_HI,1050,62,Male,African American,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1050_IEO_HAP_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1050_IEO_HAP_HI.wav,HAP,Male__African American,True,train
